Date,COPEL,SANEPAR,VIVO,GRENDENE,BRADESCO,PRIO,WEGE,BOVA
2019-03-12,3.7200000286102295,4.556665897369385,42.459999084472656,8.640000343322754,28.16178321838379,3.5199999809265137,9.505000114440918,94.4000015258789
2019-03-13,3.803999900817871,4.53000020980835,43.22999954223633,8.649999618530273,28.43100357055664,3.569999933242798,9.59000015258789,95.30999755859375
2019-03-21,3.759999990463257,4.676665782928467,44.38999938964844,8.399999618530273,26.77811050415039,4.099999904632568,9.279999732971191,93.01000213623047
2019-03-25,3.680000066757202,4.559999942779541,42.68000030517578,8.279999732971191,25.889055252075195,3.859999895095825,9.029999732971191,90.3499984741211
2019-03-26,3.759999990463257,4.566666126251221,43.599998474121094,8.350000381469727,26.058101654052734,3.9240000247955322,9.010000228881836,91.91000366210938
2019-03-27,3.5239999294281006,4.453332901000977,42.790000915527344,8.289999961853027,25.156522750854492,3.8499999046325684,8.725000381469727,88.0999984741211
2019-03-28,3.5899999141693115,4.546666145324707,43.75,8.239999771118164,26.433759689331055,3.7980000972747803,9.024999618530273,91.0199966430664
2019-03-29,3.640000104904175,4.633333206176758,44.0,8.380000114440918,26.884546279907227,3.7799999713897705,9.0,91.80999755859375
2019-04-01,3.619999885559082,4.623332977294922,43.959999084472656,8.539999961853027,27.099924087524414,3.875999927520752,9.03499984741211,92.3499984741211
2019-04-02,3.5969998836517334,4.546666145324707,44.20000076293945,8.40999984741211,26.73929214477539,3.880000114440918,9.125,91.83000183105469
2019-04-03,3.571000099182129,4.739999771118164,43.279998779296875,8.3100004196167,26.438766479492188,3.799999952316284,9.234999656677246,91.16000366210938
2019-04-04,3.640000104904175,4.75333309173584,43.900001525878906,8.380000114440918,27.12246322631836,3.7880001068115234,9.404999732971191,92.87000274658203
2019-04-05,3.734999895095825,4.820000171661377,44.5,8.399999618530273,27.347858428955078,3.7780001163482666,9.53499984741211,93.55999755859375
2019-04-08,3.825000047683716,4.816666126251221,45.13999938964844,8.4399995803833,27.38542366027832,3.75,9.375,93.77999877929688
2019-04-09,3.7990000247955322,4.800000190734863,43.099998474121094,8.199999809265137,27.28023910522461,3.6019999980926514,9.255000114440918,92.69999694824219
2019-04-10,3.740000009536743,4.866665840148926,42.9900016784668,8.149999618530273,26.889556884765625,3.7839999198913574,9.164999961853027,92.48999786376953
2019-04-11,3.680000066757202,4.800000190734863,42.97999954223633,8.0600004196167,26.461307525634766,3.625999927520752,9.114999771118164,91.37999725341797
2019-04-12,3.6010000705718994,4.760000228881836,41.58000183105469,8.039999961853027,26.22088623046875,3.640000104904175,9.119999885559082,89.51000213623047
2019-04-15,3.614000082015991,4.733333110809326,41.0099983215332,8.1899995803833,26.160781860351562,3.609999895095825,9.199999809265137,89.80999755859375
2019-04-16,3.6600000858306885,4.993332862854004,41.13999938964844,8.220000267028809,26.11570167541504,3.5820000171661377,9.375,91.0
2019-04-17,3.6700000762939453,4.9033331871032715,40.66999816894531,8.079999923706055,25.75507164001465,3.619999885559082,9.255000114440918,90.0
2019-04-18,3.7799999713897705,4.883333206176758,41.29999923706055,8.130000114440918,26.10818862915039,3.5899999141693115,9.3149995803833,91.16000366210938
2019-04-22,3.8429999351501465,4.949999809265137,41.380001068115234,8.180000305175781,26.32607078552246,3.861999988555908,9.375,91.19999694824219
2019-04-23,3.9000000953674316,4.846665859222412,41.38999938964844,8.1899995803833,26.96468734741211,3.9619998931884766,9.625,92.37000274658203
2019-04-24,3.8910000324249268,4.853332996368408,41.900001525878906,8.010000228881836,26.784372329711914,3.869999885559082,9.399999618530273,91.5999984741211
2019-04-25,3.990000009536743,4.853332996368408,41.720001220703125,8.050000190734863,27.099924087524414,3.7980000972747803,9.524999618530273,92.9000015258789
2019-04-26,3.947999954223633,4.776666164398193,41.63999938964844,7.289999961853027,27.01728057861328,3.740000009536743,9.539999961853027,92.62999725341797
2019-04-29,4.070000171661377,4.72666597366333,41.5099983215332,7.320000171661377,26.664161682128906,3.6600000858306885,9.375,92.72000122070312
2019-04-30,4.119999885559082,4.746665954589844,41.70000076293945,7.340000152587891,26.731779098510742,3.690000057220459,9.289999961853027,92.87999725341797
2019-05-02,4.184999942779541,4.766665935516357,41.310001373291016,7.21999979019165,26.74680519104004,3.5299999713897705,9.385000228881836,92.08000183105469
2019-05-03,4.425000190734863,4.710000038146973,41.09000015258789,7.210000038146973,27.01728057861328,3.5160000324249268,9.324999809265137,92.5999984741211
2019-05-06,4.52400016784668,4.856666088104248,41.060001373291016,7.25,26.288503646850586,3.490000009536743,9.180000305175781,91.61000061035156
2019-05-07,4.484000205993652,4.836666107177734,40.95000076293945,7.199999809265137,26.123214721679688,3.4600000381469727,9.069999694824219,90.9800033569336
2019-05-08,4.505000114440918,4.960000038146973,41.099998474121094,7.21999979019165,26.664161682128906,3.559999942779541,9.305000305175781,92.11000061035156
2019-05-09,4.599999904632568,4.926665782928467,40.79999923706055,7.179999828338623,26.198347091674805,3.4860000610351562,9.274999618530273,91.37000274658203
2019-05-10,4.579999923706055,4.933332920074463,41.38999938964844,7.190000057220459,25.965438842773438,3.503999948501587,9.21500015258789,90.80000305175781
2019-05-13,4.388000011444092,4.679999828338623,40.5,7.039999961853027,25.319307327270508,3.318000078201294,9.0,88.30999755859375
2019-05-14,4.324999809265137,4.596665859222412,40.720001220703125,7.03000020980835,25.244176864624023,3.4100000858306885,9.005000114440918,88.76000213623047
2019-05-15,4.513000011444092,4.5833330154418945,41.099998474121094,6.960000038146973,24.973703384399414,3.421999931335449,9.0,87.87000274658203
2019-05-16,4.414999961853027,4.486666202545166,40.900001525878906,6.860000133514404,24.68069076538086,3.759999990463257,9.0,86.55999755859375
2019-05-17,4.369999885559082,4.413332939147949,41.04999923706055,6.900000095367432,24.868518829345703,3.73799991607666,9.0649995803833,86.73999786376953
2019-05-20,4.489999771118164,4.489999771118164,40.849998474121094,7.010000228881836,25.544702529907227,3.7660000324249268,9.239999771118164,88.83000183105469
2019-05-21,4.534999847412109,4.510000228881836,41.29999923706055,7.070000171661377,26.596542358398438,3.7279999256134033,9.399999618530273,91.19000244140625
2019-05-22,4.565000057220459,4.349999904632568,41.599998474121094,7.010000228881836,26.123214721679688,3.6740000247955322,9.385000228881836,90.95999908447266
2019-05-23,4.486000061035156,4.176665782928467,40.959999084472656,7.059999942779541,25.995492935180664,3.50600004196167,9.25,90.43000030517578
2019-05-24,4.416999816894531,4.176665782928467,41.47999954223633,7.010000228881836,25.74004554748535,3.4739999771118164,9.095000267028809,90.25
2019-05-27,4.485000133514404,4.183332920074463,40.91999816894531,7.03000020980835,26.10818862915039,3.5959999561309814,9.145000457763672,91.5
2019-05-28,4.521999835968018,4.286665916442871,41.880001068115234,7.210000038146973,26.829450607299805,3.696000099182129,9.425000190734863,92.8499984741211
2019-05-29,4.605999946594238,4.233333110809326,42.0,7.190000057220459,27.362884521484375,3.5999999046325684,9.545000076293945,93.05999755859375
2019-05-30,4.678999900817871,4.380000114440918,42.70000076293945,7.199999809265137,27.86626434326172,3.5480000972747803,9.529999732971191,93.95999908447266
2019-05-31,4.800000190734863,4.510000228881836,42.7599983215332,7.059999942779541,27.798646926879883,3.4739999771118164,9.524999618530273,93.58999633789062
2019-06-03,4.750999927520752,4.593332767486572,42.060001373291016,7.139999866485596,27.70848846435547,3.5,9.569999694824219,93.4800033569336
2019-06-04,4.78000020980835,4.683332920074463,43.20000076293945,7.300000190734863,27.836212158203125,3.4760000705718994,9.510000228881836,93.80000305175781
2019-06-05,4.809999942779541,4.710000038146973,42.650001525878906,7.230000019073486,27.407962799072266,3.390000104904175,9.444999694824219,92.63999938964844
2019-06-06,4.800000190734863,4.716666221618652,42.099998474121094,7.349999904632568,28.009014129638672,3.378000020980835,9.444999694824219,93.69000244140625
2019-06-07,4.761000156402588,4.650000095367432,41.959999084472656,7.400000095367432,28.01652717590332,3.359999895095825,9.600000381469727,94.22000122070312
